dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,2,2,jpeg,matched_condition,visa,source_validated_pool,0.2,0.19429590017825313,0.2,620,0.0,0.18333333333333332,1.0,-0.2,0.9349999999999998,0.9398413386612255
visa,candle,2,3,blur,matched_condition,visa,source_validated_pool,0.05,0.03208556149732621,0.0467741935483871,620,0.016666666666666666,0.2,0.9230769230769231,-0.03333333333333334,0.9145833333333333,0.8743814783481527
visa,candle,2,3,blur,matched_condition,visa,source_validated_pool,0.1,0.0962566844919786,0.1,620,0.08333333333333333,0.5166666666666667,0.8611111111111112,-0.016666666666666677,0.9145833333333333,0.8743814783481527
visa,candle,2,3,blur,matched_condition,visa,source_validated_pool,0.2,0.18914185639229422,0.2,620,0.11666666666666667,0.7,0.8571428571428571,-0.08333333333333334,0.9145833333333333,0.8743814783481527
visa,candle,2,3,brightness_contrast,matched_condition,visa,source_validated_pool,0.05,0.0481283422459893,0.05,620,0.05,0.31666666666666665,0.8636363636363636,0.0,0.8829166666666667,0.8475246819749429
visa,candle,2,3,brightness_contrast,matched_condition,visa,source_validated_pool,0.1,0.0893169877408056,0.0967741935483871,620,0.08333333333333333,0.45,0.84375,-0.016666666666666677,0.8829166666666667,0.8475246819749429
visa,candle,2,3,brightness_contrast,matched_condition,visa,source_validated_pool,0.2,0.18716577540106952,0.2,620,0.11666666666666667,0.6333333333333333,0.8444444444444444,-0.08333333333333334,0.8829166666666667,0.8475246819749429
visa,candle,2,3,clean,matched_condition,visa,source_validated_pool,0.05,0.040280210157618214,0.05,620,0.03333333333333333,0.36666666666666664,0.9166666666666666,-0.01666666666666667,0.914861111111111,0.8673200651659004
visa,candle,2,3,clean,matched_condition,visa,source_validated_pool,0.1,0.09803921568627451,0.1,620,0.1,0.5666666666666667,0.85,0.0,0.914861111111111,0.8673200651659004
visa,candle,2,3,clean,matched_condition,visa,source_validated_pool,0.2,0.18538324420677363,0.2,620,0.11666666666666667,0.7333333333333333,0.8627450980392157,-0.08333333333333334,0.914861111111111,0.8673200651659004
visa,candle,2,3,gaussian_noise,matched_condition,visa,source_validated_pool,0.05,0.04553415061295972,0.05,620,0.03333333333333333,0.25,0.8823529411764706,-0.01666666666666667,0.9149999999999999,0.8866625793537913
visa,candle,2,3,gaussian_noise,matched_condition,visa,source_validated_pool,0.1,0.0962566844919786,0.1,620,0.03333333333333333,0.31666666666666665,0.9047619047619048,-0.06666666666666668,0.9149999999999999,0.8866625793537913
visa,candle,2,3,gaussian_noise,matched_condition,visa,source_validated_pool,0.2,0.1800356506238859,0.2,620,0.03333333333333333,0.45,0.9310344827586207,-0.16666666666666669,0.9149999999999999,0.8866625793537913
visa,candle,2,3,jpeg,matched_condition,visa,source_validated_pool,0.05,0.040998217468805706,0.05,620,0.05,0.4,0.8888888888888888,0.0,0.9158333333333333,0.8778408441711143
visa,candle,2,3,jpeg,matched_condition,visa,source_validated_pool,0.1,0.08581436077057793,0.0967741935483871,620,0.06666666666666667,0.5,0.8823529411764706,-0.03333333333333334,0.9158333333333333,0.8778408441711143
visa,candle,2,3,jpeg,matched_condition,visa,source_validated_pool,0.2,0.19073083778966132,0.2,620,0.08333333333333333,0.7166666666666667,0.8958333333333334,-0.11666666666666668,0.9158333333333333,0.8778408441711143
