dataset,source_dataset,target_class,k_shot,seed,corruption,source_corruption,source_mode,normalization_mode,source_class_limit,source_images_per_class_limit,n_source_classes,partition_allocation,method,unit,alpha,delta,selected_threshold,false_alarm_rate,power,alarm_precision,auroc,ap,n_reference_images,n_proposal_images,n_certification_images,n_source_pool_images,target_pvalue_seconds_per_image,pooled_pvalue_seconds_per_image,threshold_certification_seconds,certificate_delta,certificate_bound_method,n_target_support_scores
mpdd,mvtec,tubes,2,1,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.8512228260869565,0.8915260270226352,276,86,105,467,3.369604029904793e-07,4.2088115403410234e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.8960597826086957,0.9538796063044805,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.000742189004085958,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.8967391304347826,0.9545462229293435,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.8740942028985508,0.903622576533643,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.8960597826086957,0.9538796063044805,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0006071259849704802,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.8967391304347826,0.9545462229293435,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.8740942028985508,0.903622576533643,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.003610108280554414,0.0,0.0,,0.8960597826086957,0.9538796063044805,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0007223319844342768,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.13043478260869565,1.0,0.8967391304347826,0.9545462229293435,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.8740942028985508,0.903622576533643,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.8960597826086957,0.9538796063044805,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0006094409909565002,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.13043478260869565,1.0,0.8967391304347826,0.9545462229293435,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.8740942028985508,0.903622576533643,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.144404336810112,0.0,0.4782608695652174,1.0,0.8960597826086957,0.9538796063044805,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0007269209891092032,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.03125,0.6231884057971014,0.9772727272727273,0.8967391304347826,0.9545462229293435,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.8740942028985508,0.903622576533643,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.8960597826086957,0.9538796063044805,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0006164030055515468,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.03125,0.6231884057971014,0.9772727272727273,0.8967391304347826,0.9545462229293435,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,1,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.8740942028985508,0.903622576533643,276,86,105,467,3.5829696859611144e-07,4.2921781659790197e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.9565217391304348,0.9792064582300132,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0007196859805844724,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.11594202898550725,1.0,0.9558423913043479,0.9791900711273184,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.926177536231884,0.9429693604136753,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.9565217391304348,0.9792064582300132,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0005692850099876523,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.11594202898550725,1.0,0.9558423913043479,0.9791900711273184,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.926177536231884,0.9429693604136753,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.9565217391304348,0.9792064582300132,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0006816259992774576,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.2463768115942029,1.0,0.9558423913043479,0.9791900711273184,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.926177536231884,0.9429693604136753,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.9565217391304348,0.9792064582300132,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0005675219872500747,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.2463768115942029,1.0,0.9558423913043479,0.9791900711273184,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.926177536231884,0.9429693604136753,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.0,0.0,0.0,,0.9565217391304348,0.9792064582300132,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0006796819798182696,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.03125,0.6666666666666666,0.9787234042553191,0.9558423913043479,0.9791900711273184,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.926177536231884,0.9429693604136753,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.9565217391304348,0.9792064582300132,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0005724520015064627,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.03125,0.6666666666666666,0.9787234042553191,0.9558423913043479,0.9791900711273184,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,blur,blur,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.926177536231884,0.9429693604136753,270,116,81,467,3.3914837709600383e-07,4.103761120229074e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.9603713768115942,0.980842896100906,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0007421089976560324,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.13043478260869565,1.0,0.9599184782608696,0.9808428961009061,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.9359148550724637,0.9529261454573551,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.9603713768115942,0.980842896100906,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0005739640037063509,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.13043478260869565,1.0,0.9599184782608696,0.9808428961009061,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.9359148550724637,0.9529261454573551,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.9603713768115942,0.980842896100906,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0006611180142499506,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.21739130434782608,1.0,0.9599184782608696,0.9808428961009061,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.9359148550724637,0.9529261454573551,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.9603713768115942,0.980842896100906,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0005585349863395095,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.21739130434782608,1.0,0.9599184782608696,0.9808428961009061,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.9359148550724637,0.9529261454573551,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.0,0.0,0.0,,0.9603713768115942,0.980842896100906,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.000650267000310123,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.03125,0.6231884057971014,0.9772727272727273,0.9599184782608696,0.9808428961009061,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.9359148550724637,0.9529261454573551,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.9603713768115942,0.980842896100906,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0005640760064125061,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.03125,0.6231884057971014,0.9772727272727273,0.9599184782608696,0.9808428961009061,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,brightness_contrast,brightness_contrast,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.9359148550724637,0.9529261454573551,270,116,81,467,3.6167330108582973e-07,4.1463362781496923e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.9585597826086957,0.9805788566546003,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0007013230060692877,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.11594202898550725,1.0,0.9585597826086958,0.9805615935118245,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.9288949275362319,0.9503895731188026,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.9585597826086957,0.9805788566546003,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0005610700172837824,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.11594202898550725,1.0,0.9585597826086958,0.9805615935118245,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.9288949275362319,0.9503895731188026,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.9585597826086957,0.9805788566546003,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0006778379902243614,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.2608695652173913,1.0,0.9585597826086958,0.9805615935118245,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.9288949275362319,0.9503895731188026,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.9585597826086957,0.9805788566546003,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0005625530029647052,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.2608695652173913,1.0,0.9585597826086958,0.9805615935118245,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.9288949275362319,0.9503895731188026,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.0,0.0,0.0,,0.9585597826086957,0.9805788566546003,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0006697630160488188,0.008333333333333333,clopper_pearson,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.03125,0.6521739130434783,0.9782608695652174,0.9585597826086958,0.9805615935118245,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.9288949275362319,0.9503895731188026,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,2.0
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.9585597826086957,0.9805788566546003,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0005634639819618315,0.008333333333333333,hoeffding,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.03125,0.6521739130434783,0.9782608695652174,0.9585597826086958,0.9805615935118245,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,tubes,2,2,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.9288949275362319,0.9503895731188026,270,116,81,467,3.3745545626498096e-07,4.4429705865533636e-07,0.0,0.008333333333333333,not_applicable,2.0
