dataset,class,k_shot,seed,support_calibration_mode,support_cal_median,support_cal_mad,support_cal_q25,support_cal_q75,support_cal_mean,support_cal_std,support_cal_count
visa,pcb3,8,1,loio_conformal,17.1263370513916,0.6825323104858398,16.855613708496094,18.553925037384033,17.71428418159485,1.3245838711857658,8
visa,pcb3,8,2,loio_conformal,16.933377265930176,0.3088846206665039,16.72644329071045,17.595096588134766,17.47149896621704,1.2373612507580043,8
visa,pcb3,8,3,loio_conformal,16.937195777893066,1.0513811111450195,15.972219944000244,18.183293342590332,17.252017855644226,1.5090962693369647,8
visa,pcb3,8,4,loio_conformal,17.589162826538086,0.4887256622314453,17.149463176727295,18.148613929748535,17.964299201965332,1.2405964823968052,8
visa,pcb4,1,0,patch_split_conformal,14.23332691192627,0.0,14.23332691192627,14.23332691192627,14.23332691192627,0.0,1
visa,pcb4,1,1,patch_split_conformal,13.708314895629883,0.0,13.708314895629883,13.708314895629883,13.708314895629883,0.0,1
visa,pcb4,1,2,patch_split_conformal,13.104925155639648,0.0,13.104925155639648,13.104925155639648,13.104925155639648,0.0,1
visa,pcb4,1,3,patch_split_conformal,15.99384880065918,0.0,15.99384880065918,15.99384880065918,15.99384880065918,0.0,1
visa,pcb4,1,4,patch_split_conformal,17.221899032592773,0.0,17.221899032592773,17.221899032592773,17.221899032592773,0.0,1
visa,pcb4,2,0,loio_conformal,18.92725372314453,1.4412975311279297,18.206604957580566,19.647902488708496,18.92725372314453,1.4412975311279297,2
visa,pcb4,2,1,loio_conformal,20.1290283203125,3.2407684326171875,18.508644104003906,21.749412536621094,20.1290283203125,3.2407684326171875,2
visa,pcb4,2,2,loio_conformal,24.98470687866211,2.9013290405273438,23.534042358398438,26.43537139892578,24.98470687866211,2.9013290405273438,2
visa,pcb4,2,3,loio_conformal,17.99426555633545,0.49488353729248047,17.74682378768921,18.24170732498169,17.99426555633545,0.49488353729248047,2
visa,pcb4,2,4,loio_conformal,20.741217613220215,2.409213066101074,19.536611080169678,21.945824146270752,20.741217613220215,2.409213066101074,2
visa,pcb4,4,0,loio_conformal,16.35344886779785,0.16672801971435547,16.1882061958313,17.263426780700684,17.09818410873413,1.394438963161811,4
visa,pcb4,4,1,loio_conformal,16.903839111328125,0.6034164428710938,16.374574661254883,17.604678630828857,17.075414180755615,0.8557876246046244,4
visa,pcb4,4,2,loio_conformal,18.5298490524292,1.3156747817993164,17.38234043121338,19.9457426071167,18.79823398590088,1.7166707931682066,4
visa,pcb4,4,3,loio_conformal,16.739834785461426,0.4944491386413574,16.41844344139099,17.073583126068115,16.75219178199768,0.6208927030492535,4
visa,pcb4,4,4,loio_conformal,17.457043647766113,0.31876564025878906,17.244454860687256,17.864681720733643,17.652092933654785,0.6841251350086924,4
visa,pcb4,8,0,loio_conformal,16.035836696624756,1.321810245513916,15.29988980293274,17.467609405517578,16.785198211669922,2.6085284920484995,8
visa,pcb4,8,1,loio_conformal,16.212854862213135,0.9646315574645996,15.180467128753662,17.109652519226074,16.190364003181458,1.1859610761927009,8
visa,pcb4,8,2,loio_conformal,16.81846523284912,0.21195507049560547,16.61722183227539,17.513700008392334,17.34758198261261,1.7738890453803153,8
visa,pcb4,8,3,loio_conformal,15.999931335449219,0.643277645111084,15.50983738899231,16.771684646606445,16.647818326950073,2.197667373429783,8
visa,pcb4,8,4,loio_conformal,16.745662689208984,0.35761356353759766,16.10767912864685,16.98702335357666,16.434919714927673,1.0783773520547493,8
visa,pipe_fryum,1,0,patch_split_conformal,12.493937492370605,0.0,12.493937492370605,12.493937492370605,12.493937492370605,0.0,1
visa,pipe_fryum,1,1,patch_split_conformal,11.072671890258789,0.0,11.072671890258789,11.072671890258789,11.072671890258789,0.0,1
visa,pipe_fryum,1,2,patch_split_conformal,10.203696250915527,0.0,10.203696250915527,10.203696250915527,10.203696250915527,0.0,1
visa,pipe_fryum,1,3,patch_split_conformal,15.921357154846191,0.0,15.921357154846191,15.921357154846191,15.921357154846191,0.0,1
visa,pipe_fryum,1,4,patch_split_conformal,10.492836952209473,0.0,10.492836952209473,10.492836952209473,10.492836952209473,0.0,1
visa,pipe_fryum,2,0,loio_conformal,21.321142196655273,1.3089599609375,20.666662216186523,21.975622177124023,21.321142196655273,1.3089599609375,2
visa,pipe_fryum,2,1,loio_conformal,23.459558486938477,0.4052467346191406,23.256935119628906,23.662181854248047,23.459558486938477,0.4052467346191406,2
visa,pipe_fryum,2,2,loio_conformal,24.62114715576172,0.18628692626953125,24.528003692626953,24.714290618896484,24.62114715576172,0.18628692626953125,2
visa,pipe_fryum,2,3,loio_conformal,25.334317207336426,4.678839683532715,22.99489736557007,27.673737049102783,25.334317207336426,4.678839683532715,2
visa,pipe_fryum,2,4,loio_conformal,21.321069717407227,1.1669559478759766,20.73759174346924,21.904547691345215,21.321069717407227,1.1669559478759766,2
visa,pipe_fryum,4,0,loio_conformal,18.502119064331055,1.361175537109375,17.17273235321045,20.433231830596924,19.10384511947632,2.158167261596705,4
visa,pipe_fryum,4,1,loio_conformal,20.930191040039062,1.2550220489501953,19.917211532592773,21.85063362121582,20.83765411376953,1.5506962501814758,4
visa,pipe_fryum,4,2,loio_conformal,18.827150344848633,1.0366554260253906,17.972299575805664,22.37606382369995,21.521213054656982,5.524996823382249,4
visa,pipe_fryum,4,3,loio_conformal,20.98528480529785,2.4332141876220703,19.18878746032715,22.583308219909668,20.786810874938965,3.23385142561428,4
visa,pipe_fryum,4,4,loio_conformal,17.997735023498535,0.39749622344970703,17.613035202026367,18.64207649230957,18.257376670837402,0.7619728725239105,4
visa,pipe_fryum,8,0,loio_conformal,18.055031776428223,1.6830863952636719,15.63213062286377,18.975531101226807,17.593989610671997,2.365472420458172,8
visa,pipe_fryum,8,1,loio_conformal,18.882933616638184,0.7957086563110352,16.612971782684326,19.46351909637451,18.02724838256836,1.7851441783900768,8
visa,pipe_fryum,8,2,loio_conformal,16.58721351623535,0.6429018974304199,16.08087968826294,18.358840942382812,18.409178853034973,4.163775888322259,8
visa,pipe_fryum,8,3,loio_conformal,17.515856742858887,1.8227081298828125,15.96888780593872,19.09709882736206,17.60891342163086,2.74290715886977,8
visa,pipe_fryum,8,4,loio_conformal,17.38223361968994,0.7777652740478516,16.51889157295227,18.13920545578003,17.27639389038086,1.1187949397720671,8
